RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 343
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 334
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 362
RECEIVER: S_10 | ORDER_PRODUCT: P_4 | ORDER_QTY: 217
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 342
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 410
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 331
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 249
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 409
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 324
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 300
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 216
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 187
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 371
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 365
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 237
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 330
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 381
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 404
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 222
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 271
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 364
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 424
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 235
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 240
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 434
