Order from Day_32. Please deliver 215 units of product P_1. Regards, Store S_4.
Order from Day_32. Please deliver 221 units of product P_2. Regards, Store S_4.
Order from Day_32. Please deliver 326 units of product P_3. Regards, Store S_4.
Order from Day_32. Please deliver 238 units of product P_4. Regards, Store S_4.
Order from Day_32. Please deliver 268 units of product P_5. Regards, Store S_4.
Order from Day_32. Please deliver 104 units of product P_6. Regards, Store S_4.
Order from Day_32. Please deliver 376 units of product P_7. Regards, Store S_4.
Order from Day_32. Please deliver 275 units of product P_8. Regards, Store S_4.
Order from Day_32. Please deliver 251 units of product P_10. Regards, Store S_4.
Order from Day_32. Please deliver 130 units of product P_12. Regards, Store S_4.
Order from Day_32. Please deliver 273 units of product P_13. Regards, Store S_4.
Order from Day_32. Please deliver 251 units of product P_14. Regards, Store S_4.
Order from Day_32. Please deliver 355 units of product P_15. Regards, Store S_4.
Order from Day_32. Please deliver 334 units of product P_16. Regards, Store S_4.
Order from Day_32. Please deliver 392 units of product P_19. Regards, Store S_4.
Order from Day_32. Please deliver 440 units of product P_21. Regards, Store S_4.
Order from Day_32. Please deliver 419 units of product P_22. Regards, Store S_4.
Order from Day_32. Please deliver 315 units of product P_30. Regards, Store S_4.
