Order from Day_156. Please deliver 340 units of product P_2. Regards, Store S_6.
Order from Day_156. Please deliver 353 units of product P_3. Regards, Store S_6.
Order from Day_156. Please deliver 367 units of product P_6. Regards, Store S_6.
Order from Day_156. Please deliver 465 units of product P_7. Regards, Store S_6.
Order from Day_156. Please deliver 401 units of product P_8. Regards, Store S_6.
Order from Day_156. Please deliver 376 units of product P_10. Regards, Store S_6.
Order from Day_156. Please deliver 369 units of product P_12. Regards, Store S_6.
Order from Day_156. Please deliver 153 units of product P_14. Regards, Store S_6.
Order from Day_156. Please deliver 376 units of product P_15. Regards, Store S_6.
Order from Day_156. Please deliver 443 units of product P_16. Regards, Store S_6.
Order from Day_156. Please deliver 395 units of product P_19. Regards, Store S_6.
Order from Day_156. Please deliver 241 units of product P_20. Regards, Store S_6.
Order from Day_156. Please deliver 398 units of product P_21. Regards, Store S_6.
Order from Day_156. Please deliver 351 units of product P_22. Regards, Store S_6.
Order from Day_156. Please deliver 493 units of product P_23. Regards, Store S_6.
Order from Day_156. Please deliver 422 units of product P_28. Regards, Store S_6.
