Order from Day_266. Please deliver 503 units of product P_1. Regards, Store S_1.
Order from Day_266. Please deliver 606 units of product P_3. Regards, Store S_1.
Order from Day_266. Please deliver 470 units of product P_7. Regards, Store S_1.
Order from Day_266. Please deliver 464 units of product P_8. Regards, Store S_1.
Order from Day_266. Please deliver 544 units of product P_9. Regards, Store S_1.
Order from Day_266. Please deliver 395 units of product P_11. Regards, Store S_1.
Order from Day_266. Please deliver 531 units of product P_12. Regards, Store S_1.
Order from Day_266. Please deliver 478 units of product P_15. Regards, Store S_1.
Order from Day_266. Please deliver 577 units of product P_16. Regards, Store S_1.
Order from Day_266. Please deliver 400 units of product P_17. Regards, Store S_1.
Order from Day_266. Please deliver 405 units of product P_18. Regards, Store S_1.
Order from Day_266. Please deliver 524 units of product P_20. Regards, Store S_1.
Order from Day_266. Please deliver 547 units of product P_21. Regards, Store S_1.
Order from Day_266. Please deliver 480 units of product P_22. Regards, Store S_1.
Order from Day_266. Please deliver 448 units of product P_24. Regards, Store S_1.
Order from Day_266. Please deliver 479 units of product P_25. Regards, Store S_1.
Order from Day_266. Please deliver 554 units of product P_26. Regards, Store S_1.
Order from Day_266. Please deliver 580 units of product P_27. Regards, Store S_1.
Order from Day_266. Please deliver 554 units of product P_28. Regards, Store S_1.
