Order from Day_357. Please deliver 188 units of product P_1. Regards, Store S_6.
Order from Day_357. Please deliver 359 units of product P_2. Regards, Store S_6.
Order from Day_357. Please deliver 364 units of product P_3. Regards, Store S_6.
Order from Day_357. Please deliver 215 units of product P_4. Regards, Store S_6.
Order from Day_357. Please deliver 399 units of product P_5. Regards, Store S_6.
Order from Day_357. Please deliver 194 units of product P_6. Regards, Store S_6.
Order from Day_357. Please deliver 373 units of product P_7. Regards, Store S_6.
Order from Day_357. Please deliver 274 units of product P_8. Regards, Store S_6.
Order from Day_357. Please deliver 156 units of product P_10. Regards, Store S_6.
Order from Day_357. Please deliver 384 units of product P_11. Regards, Store S_6.
Order from Day_357. Please deliver 204 units of product P_12. Regards, Store S_6.
Order from Day_357. Please deliver 215 units of product P_13. Regards, Store S_6.
Order from Day_357. Please deliver 408 units of product P_15. Regards, Store S_6.
Order from Day_357. Please deliver 453 units of product P_16. Regards, Store S_6.
Order from Day_357. Please deliver 212 units of product P_17. Regards, Store S_6.
Order from Day_357. Please deliver 205 units of product P_18. Regards, Store S_6.
Order from Day_357. Please deliver 417 units of product P_19. Regards, Store S_6.
Order from Day_357. Please deliver 209 units of product P_20. Regards, Store S_6.
Order from Day_357. Please deliver 530 units of product P_21. Regards, Store S_6.
Order from Day_357. Please deliver 454 units of product P_22. Regards, Store S_6.
Order from Day_357. Please deliver 221 units of product P_23. Regards, Store S_6.
Order from Day_357. Please deliver 476 units of product P_24. Regards, Store S_6.
Order from Day_357. Please deliver 367 units of product P_25. Regards, Store S_6.
Order from Day_357. Please deliver 270 units of product P_26. Regards, Store S_6.
Order from Day_357. Please deliver 218 units of product P_27. Regards, Store S_6.
Order from Day_357. Please deliver 225 units of product P_28. Regards, Store S_6.
Order from Day_357. Please deliver 184 units of product P_29. Regards, Store S_6.
Order from Day_357. Please deliver 472 units of product P_30. Regards, Store S_6.
