Order from Day_273. Please deliver 492 units of product P_1. Regards, Store S_1.
Order from Day_273. Please deliver 387 units of product P_2. Regards, Store S_1.
Order from Day_273. Please deliver 631 units of product P_3. Regards, Store S_1.
Order from Day_273. Please deliver 485 units of product P_4. Regards, Store S_1.
Order from Day_273. Please deliver 381 units of product P_5. Regards, Store S_1.
Order from Day_273. Please deliver 542 units of product P_6. Regards, Store S_1.
Order from Day_273. Please deliver 486 units of product P_7. Regards, Store S_1.
Order from Day_273. Please deliver 477 units of product P_8. Regards, Store S_1.
Order from Day_273. Please deliver 568 units of product P_9. Regards, Store S_1.
Order from Day_273. Please deliver 444 units of product P_11. Regards, Store S_1.
Order from Day_273. Please deliver 541 units of product P_12. Regards, Store S_1.
Order from Day_273. Please deliver 449 units of product P_13. Regards, Store S_1.
Order from Day_273. Please deliver 494 units of product P_14. Regards, Store S_1.
Order from Day_273. Please deliver 474 units of product P_15. Regards, Store S_1.
Order from Day_273. Please deliver 619 units of product P_16. Regards, Store S_1.
Order from Day_273. Please deliver 436 units of product P_17. Regards, Store S_1.
Order from Day_273. Please deliver 407 units of product P_18. Regards, Store S_1.
Order from Day_273. Please deliver 424 units of product P_19. Regards, Store S_1.
Order from Day_273. Please deliver 562 units of product P_20. Regards, Store S_1.
Order from Day_273. Please deliver 562 units of product P_21. Regards, Store S_1.
Order from Day_273. Please deliver 507 units of product P_22. Regards, Store S_1.
Order from Day_273. Please deliver 536 units of product P_23. Regards, Store S_1.
Order from Day_273. Please deliver 514 units of product P_24. Regards, Store S_1.
Order from Day_273. Please deliver 544 units of product P_25. Regards, Store S_1.
Order from Day_273. Please deliver 565 units of product P_26. Regards, Store S_1.
Order from Day_273. Please deliver 593 units of product P_27. Regards, Store S_1.
Order from Day_273. Please deliver 580 units of product P_28. Regards, Store S_1.
Order from Day_273. Please deliver 489 units of product P_30. Regards, Store S_1.
