RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 414
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 209
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 283
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 404
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 271
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 231
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 133
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 360
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 153
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 447
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 549
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 155
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 189
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 156
