RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 189
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 170
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 277
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 264
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 254
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 159
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 157
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 181
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 347
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 271
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 198
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 165
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 338
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 409
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 88
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 286
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 313
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 277
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 181
