Order from Day_54. Please deliver 514 units of product P_1. Regards, Store S_1.
Order from Day_54. Please deliver 638 units of product P_3. Regards, Store S_1.
Order from Day_54. Please deliver 470 units of product P_4. Regards, Store S_1.
Order from Day_54. Please deliver 496 units of product P_7. Regards, Store S_1.
Order from Day_54. Please deliver 558 units of product P_9. Regards, Store S_1.
Order from Day_54. Please deliver 424 units of product P_11. Regards, Store S_1.
Order from Day_54. Please deliver 543 units of product P_12. Regards, Store S_1.
Order from Day_54. Please deliver 504 units of product P_14. Regards, Store S_1.
Order from Day_54. Please deliver 478 units of product P_15. Regards, Store S_1.
Order from Day_54. Please deliver 567 units of product P_16. Regards, Store S_1.
Order from Day_54. Please deliver 416 units of product P_17. Regards, Store S_1.
Order from Day_54. Please deliver 533 units of product P_20. Regards, Store S_1.
Order from Day_54. Please deliver 563 units of product P_21. Regards, Store S_1.
Order from Day_54. Please deliver 520 units of product P_22. Regards, Store S_1.
Order from Day_54. Please deliver 494 units of product P_24. Regards, Store S_1.
Order from Day_54. Please deliver 505 units of product P_25. Regards, Store S_1.
Order from Day_54. Please deliver 554 units of product P_26. Regards, Store S_1.
Order from Day_54. Please deliver 581 units of product P_27. Regards, Store S_1.
Order from Day_54. Please deliver 595 units of product P_28. Regards, Store S_1.
Order from Day_54. Please deliver 462 units of product P_30. Regards, Store S_1.
