RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 258
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 344
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 268
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 166
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 321
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 322
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 135
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 163
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 333
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 156
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 290
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 193
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 372
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 386
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 122
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 256
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 254
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 294
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 255
