Order from Day_159. Please deliver 347 units of product P_2. Regards, Store S_8.
Order from Day_159. Please deliver 332 units of product P_3. Regards, Store S_8.
Order from Day_159. Please deliver 316 units of product P_4. Regards, Store S_8.
Order from Day_159. Please deliver 318 units of product P_5. Regards, Store S_8.
Order from Day_159. Please deliver 379 units of product P_7. Regards, Store S_8.
Order from Day_159. Please deliver 389 units of product P_8. Regards, Store S_8.
Order from Day_159. Please deliver 410 units of product P_17. Regards, Store S_8.
Order from Day_159. Please deliver 527 units of product P_18. Regards, Store S_8.
Order from Day_159. Please deliver 369 units of product P_22. Regards, Store S_8.
Order from Day_159. Please deliver 343 units of product P_24. Regards, Store S_8.
Order from Day_159. Please deliver 499 units of product P_26. Regards, Store S_8.
Order from Day_159. Please deliver 457 units of product P_28. Regards, Store S_8.
Order from Day_159. Please deliver 178 units of product P_30. Regards, Store S_8.
