RECEIVER: S_2 | ORDER_PRODUCT: P_1 | ORDER_QTY: 362
RECEIVER: S_2 | ORDER_PRODUCT: P_2 | ORDER_QTY: 251
RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 448
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 380
RECEIVER: S_2 | ORDER_PRODUCT: P_5 | ORDER_QTY: 367
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 385
RECEIVER: S_2 | ORDER_PRODUCT: P_7 | ORDER_QTY: 389
RECEIVER: S_2 | ORDER_PRODUCT: P_9 | ORDER_QTY: 288
RECEIVER: S_2 | ORDER_PRODUCT: P_10 | ORDER_QTY: 328
RECEIVER: S_2 | ORDER_PRODUCT: P_11 | ORDER_QTY: 416
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 340
RECEIVER: S_2 | ORDER_PRODUCT: P_13 | ORDER_QTY: 337
RECEIVER: S_2 | ORDER_PRODUCT: P_14 | ORDER_QTY: 303
RECEIVER: S_2 | ORDER_PRODUCT: P_15 | ORDER_QTY: 405
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 327
RECEIVER: S_2 | ORDER_PRODUCT: P_17 | ORDER_QTY: 460
RECEIVER: S_2 | ORDER_PRODUCT: P_18 | ORDER_QTY: 440
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 400
RECEIVER: S_2 | ORDER_PRODUCT: P_20 | ORDER_QTY: 388
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 409
RECEIVER: S_2 | ORDER_PRODUCT: P_22 | ORDER_QTY: 364
RECEIVER: S_2 | ORDER_PRODUCT: P_23 | ORDER_QTY: 369
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 365
RECEIVER: S_2 | ORDER_PRODUCT: P_25 | ORDER_QTY: 342
RECEIVER: S_2 | ORDER_PRODUCT: P_26 | ORDER_QTY: 365
RECEIVER: S_2 | ORDER_PRODUCT: P_27 | ORDER_QTY: 448
RECEIVER: S_2 | ORDER_PRODUCT: P_28 | ORDER_QTY: 379
RECEIVER: S_2 | ORDER_PRODUCT: P_29 | ORDER_QTY: 358
RECEIVER: S_2 | ORDER_PRODUCT: P_30 | ORDER_QTY: 279
