Order from Day_312. Please deliver 389 units of product P_1. Regards, Store S_8.
Order from Day_312. Please deliver 385 units of product P_4. Regards, Store S_8.
Order from Day_312. Please deliver 348 units of product P_5. Regards, Store S_8.
Order from Day_312. Please deliver 425 units of product P_6. Regards, Store S_8.
Order from Day_312. Please deliver 409 units of product P_7. Regards, Store S_8.
Order from Day_312. Please deliver 334 units of product P_9. Regards, Store S_8.
Order from Day_312. Please deliver 391 units of product P_11. Regards, Store S_8.
Order from Day_312. Please deliver 384 units of product P_12. Regards, Store S_8.
Order from Day_312. Please deliver 399 units of product P_13. Regards, Store S_8.
Order from Day_312. Please deliver 427 units of product P_15. Regards, Store S_8.
Order from Day_312. Please deliver 393 units of product P_16. Regards, Store S_8.
Order from Day_312. Please deliver 457 units of product P_17. Regards, Store S_8.
Order from Day_312. Please deliver 488 units of product P_18. Regards, Store S_8.
Order from Day_312. Please deliver 482 units of product P_19. Regards, Store S_8.
Order from Day_312. Please deliver 402 units of product P_21. Regards, Store S_8.
Order from Day_312. Please deliver 374 units of product P_22. Regards, Store S_8.
Order from Day_312. Please deliver 441 units of product P_23. Regards, Store S_8.
Order from Day_312. Please deliver 438 units of product P_25. Regards, Store S_8.
Order from Day_312. Please deliver 541 units of product P_26. Regards, Store S_8.
Order from Day_312. Please deliver 481 units of product P_28. Regards, Store S_8.
Order from Day_312. Please deliver 529 units of product P_29. Regards, Store S_8.
