Order from Day_2. Please deliver 132 units of product P_1. Regards, Store S_8.
Order from Day_2. Please deliver 126 units of product P_2. Regards, Store S_8.
Order from Day_2. Please deliver 107 units of product P_3. Regards, Store S_8.
Order from Day_2. Please deliver 124 units of product P_4. Regards, Store S_8.
Order from Day_2. Please deliver 126 units of product P_5. Regards, Store S_8.
Order from Day_2. Please deliver 151 units of product P_6. Regards, Store S_8.
Order from Day_2. Please deliver 148 units of product P_7. Regards, Store S_8.
Order from Day_2. Please deliver 133 units of product P_8. Regards, Store S_8.
Order from Day_2. Please deliver 125 units of product P_9. Regards, Store S_8.
Order from Day_2. Please deliver 111 units of product P_10. Regards, Store S_8.
Order from Day_2. Please deliver 126 units of product P_11. Regards, Store S_8.
Order from Day_2. Please deliver 126 units of product P_12. Regards, Store S_8.
Order from Day_2. Please deliver 149 units of product P_13. Regards, Store S_8.
Order from Day_2. Please deliver 146 units of product P_14. Regards, Store S_8.
Order from Day_2. Please deliver 144 units of product P_15. Regards, Store S_8.
Order from Day_2. Please deliver 148 units of product P_16. Regards, Store S_8.
Order from Day_2. Please deliver 165 units of product P_17. Regards, Store S_8.
Order from Day_2. Please deliver 187 units of product P_18. Regards, Store S_8.
Order from Day_2. Please deliver 171 units of product P_19. Regards, Store S_8.
Order from Day_2. Please deliver 150 units of product P_20. Regards, Store S_8.
Order from Day_2. Please deliver 120 units of product P_21. Regards, Store S_8.
Order from Day_2. Please deliver 153 units of product P_22. Regards, Store S_8.
Order from Day_2. Please deliver 159 units of product P_23. Regards, Store S_8.
Order from Day_2. Please deliver 146 units of product P_24. Regards, Store S_8.
Order from Day_2. Please deliver 153 units of product P_25. Regards, Store S_8.
Order from Day_2. Please deliver 164 units of product P_26. Regards, Store S_8.
Order from Day_2. Please deliver 156 units of product P_27. Regards, Store S_8.
Order from Day_2. Please deliver 161 units of product P_28. Regards, Store S_8.
Order from Day_2. Please deliver 163 units of product P_29. Regards, Store S_8.
Order from Day_2. Please deliver 85 units of product P_30. Regards, Store S_8.
