Order from Day_32. Please deliver 528 units of product P_4. Regards, Store S_1.
Order from Day_32. Please deliver 392 units of product P_5. Regards, Store S_1.
Order from Day_32. Please deliver 558 units of product P_6. Regards, Store S_1.
Order from Day_32. Please deliver 510 units of product P_7. Regards, Store S_1.
Order from Day_32. Please deliver 485 units of product P_8. Regards, Store S_1.
Order from Day_32. Please deliver 609 units of product P_9. Regards, Store S_1.
Order from Day_32. Please deliver 539 units of product P_10. Regards, Store S_1.
Order from Day_32. Please deliver 502 units of product P_11. Regards, Store S_1.
Order from Day_32. Please deliver 560 units of product P_12. Regards, Store S_1.
Order from Day_32. Please deliver 508 units of product P_14. Regards, Store S_1.
Order from Day_32. Please deliver 634 units of product P_16. Regards, Store S_1.
Order from Day_32. Please deliver 469 units of product P_17. Regards, Store S_1.
Order from Day_32. Please deliver 448 units of product P_18. Regards, Store S_1.
Order from Day_32. Please deliver 455 units of product P_19. Regards, Store S_1.
Order from Day_32. Please deliver 584 units of product P_20. Regards, Store S_1.
Order from Day_32. Please deliver 569 units of product P_21. Regards, Store S_1.
Order from Day_32. Please deliver 546 units of product P_22. Regards, Store S_1.
Order from Day_32. Please deliver 566 units of product P_23. Regards, Store S_1.
Order from Day_32. Please deliver 547 units of product P_25. Regards, Store S_1.
Order from Day_32. Please deliver 574 units of product P_26. Regards, Store S_1.
Order from Day_32. Please deliver 559 units of product P_27. Regards, Store S_1.
Order from Day_32. Please deliver 609 units of product P_28. Regards, Store S_1.
Order from Day_32. Please deliver 495 units of product P_29. Regards, Store S_1.
Order from Day_32. Please deliver 512 units of product P_30. Regards, Store S_1.
