Order from Day_111. Please deliver 490 units of product P_1. Regards, Store S_1.
Order from Day_111. Please deliver 632 units of product P_3. Regards, Store S_1.
Order from Day_111. Please deliver 462 units of product P_4. Regards, Store S_1.
Order from Day_111. Please deliver 534 units of product P_6. Regards, Store S_1.
Order from Day_111. Please deliver 475 units of product P_7. Regards, Store S_1.
Order from Day_111. Please deliver 499 units of product P_10. Regards, Store S_1.
Order from Day_111. Please deliver 415 units of product P_11. Regards, Store S_1.
Order from Day_111. Please deliver 440 units of product P_13. Regards, Store S_1.
Order from Day_111. Please deliver 490 units of product P_14. Regards, Store S_1.
Order from Day_111. Please deliver 478 units of product P_15. Regards, Store S_1.
Order from Day_111. Please deliver 586 units of product P_16. Regards, Store S_1.
Order from Day_111. Please deliver 404 units of product P_17. Regards, Store S_1.
Order from Day_111. Please deliver 398 units of product P_18. Regards, Store S_1.
Order from Day_111. Please deliver 402 units of product P_19. Regards, Store S_1.
Order from Day_111. Please deliver 564 units of product P_20. Regards, Store S_1.
Order from Day_111. Please deliver 565 units of product P_21. Regards, Store S_1.
Order from Day_111. Please deliver 562 units of product P_23. Regards, Store S_1.
Order from Day_111. Please deliver 474 units of product P_24. Regards, Store S_1.
Order from Day_111. Please deliver 497 units of product P_25. Regards, Store S_1.
Order from Day_111. Please deliver 556 units of product P_26. Regards, Store S_1.
Order from Day_111. Please deliver 566 units of product P_27. Regards, Store S_1.
Order from Day_111. Please deliver 560 units of product P_28. Regards, Store S_1.
Order from Day_111. Please deliver 451 units of product P_29. Regards, Store S_1.
Order from Day_111. Please deliver 488 units of product P_30. Regards, Store S_1.
