Order from Day_265. Please deliver 606 units of product P_3. Regards, Store S_1.
Order from Day_265. Please deliver 461 units of product P_8. Regards, Store S_1.
Order from Day_265. Please deliver 551 units of product P_9. Regards, Store S_1.
Order from Day_265. Please deliver 505 units of product P_12. Regards, Store S_1.
Order from Day_265. Please deliver 572 units of product P_16. Regards, Store S_1.
Order from Day_265. Please deliver 402 units of product P_17. Regards, Store S_1.
Order from Day_265. Please deliver 515 units of product P_20. Regards, Store S_1.
Order from Day_265. Please deliver 550 units of product P_21. Regards, Store S_1.
Order from Day_265. Please deliver 481 units of product P_22. Regards, Store S_1.
Order from Day_265. Please deliver 482 units of product P_25. Regards, Store S_1.
Order from Day_265. Please deliver 555 units of product P_26. Regards, Store S_1.
Order from Day_265. Please deliver 556 units of product P_27. Regards, Store S_1.
Order from Day_265. Please deliver 559 units of product P_28. Regards, Store S_1.
