Order from Day_221. Please deliver 232 units of product P_1. Regards, Store S_2.
Order from Day_221. Please deliver 313 units of product P_2. Regards, Store S_2.
Order from Day_221. Please deliver 295 units of product P_3. Regards, Store S_2.
Order from Day_221. Please deliver 284 units of product P_6. Regards, Store S_2.
Order from Day_221. Please deliver 225 units of product P_7. Regards, Store S_2.
Order from Day_221. Please deliver 260 units of product P_8. Regards, Store S_2.
Order from Day_221. Please deliver 178 units of product P_9. Regards, Store S_2.
Order from Day_221. Please deliver 227 units of product P_10. Regards, Store S_2.
Order from Day_221. Please deliver 281 units of product P_11. Regards, Store S_2.
Order from Day_221. Please deliver 278 units of product P_12. Regards, Store S_2.
Order from Day_221. Please deliver 160 units of product P_13. Regards, Store S_2.
Order from Day_221. Please deliver 261 units of product P_15. Regards, Store S_2.
Order from Day_221. Please deliver 308 units of product P_16. Regards, Store S_2.
Order from Day_221. Please deliver 239 units of product P_19. Regards, Store S_2.
Order from Day_221. Please deliver 281 units of product P_21. Regards, Store S_2.
Order from Day_221. Please deliver 254 units of product P_22. Regards, Store S_2.
Order from Day_221. Please deliver 252 units of product P_23. Regards, Store S_2.
Order from Day_221. Please deliver 304 units of product P_24. Regards, Store S_2.
Order from Day_221. Please deliver 311 units of product P_25. Regards, Store S_2.
Order from Day_221. Please deliver 402 units of product P_30. Regards, Store S_2.
