Order from Day_176. Please deliver 428 units of product P_1. Regards, Store S_1.
Order from Day_176. Please deliver 305 units of product P_2. Regards, Store S_1.
Order from Day_176. Please deliver 438 units of product P_3. Regards, Store S_1.
Order from Day_176. Please deliver 368 units of product P_4. Regards, Store S_1.
Order from Day_176. Please deliver 273 units of product P_5. Regards, Store S_1.
Order from Day_176. Please deliver 380 units of product P_6. Regards, Store S_1.
Order from Day_176. Please deliver 348 units of product P_7. Regards, Store S_1.
Order from Day_176. Please deliver 432 units of product P_8. Regards, Store S_1.
Order from Day_176. Please deliver 393 units of product P_9. Regards, Store S_1.
Order from Day_176. Please deliver 305 units of product P_11. Regards, Store S_1.
Order from Day_176. Please deliver 467 units of product P_12. Regards, Store S_1.
Order from Day_176. Please deliver 325 units of product P_13. Regards, Store S_1.
Order from Day_176. Please deliver 434 units of product P_14. Regards, Store S_1.
Order from Day_176. Please deliver 382 units of product P_15. Regards, Store S_1.
Order from Day_176. Please deliver 412 units of product P_16. Regards, Store S_1.
Order from Day_176. Please deliver 365 units of product P_19. Regards, Store S_1.
Order from Day_176. Please deliver 454 units of product P_20. Regards, Store S_1.
Order from Day_176. Please deliver 408 units of product P_21. Regards, Store S_1.
Order from Day_176. Please deliver 423 units of product P_22. Regards, Store S_1.
Order from Day_176. Please deliver 406 units of product P_27. Regards, Store S_1.
Order from Day_176. Please deliver 461 units of product P_28. Regards, Store S_1.
Order from Day_176. Please deliver 348 units of product P_30. Regards, Store S_1.
