Order from Day_77. Please deliver 436 units of product P_1. Regards, Store S_8.
Order from Day_77. Please deliver 404 units of product P_2. Regards, Store S_8.
Order from Day_77. Please deliver 364 units of product P_3. Regards, Store S_8.
Order from Day_77. Please deliver 388 units of product P_4. Regards, Store S_8.
Order from Day_77. Please deliver 350 units of product P_5. Regards, Store S_8.
Order from Day_77. Please deliver 407 units of product P_6. Regards, Store S_8.
Order from Day_77. Please deliver 419 units of product P_7. Regards, Store S_8.
Order from Day_77. Please deliver 349 units of product P_9. Regards, Store S_8.
Order from Day_77. Please deliver 398 units of product P_11. Regards, Store S_8.
Order from Day_77. Please deliver 383 units of product P_12. Regards, Store S_8.
Order from Day_77. Please deliver 360 units of product P_13. Regards, Store S_8.
Order from Day_77. Please deliver 489 units of product P_14. Regards, Store S_8.
Order from Day_77. Please deliver 417 units of product P_15. Regards, Store S_8.
Order from Day_77. Please deliver 531 units of product P_18. Regards, Store S_8.
Order from Day_77. Please deliver 479 units of product P_19. Regards, Store S_8.
Order from Day_77. Please deliver 444 units of product P_20. Regards, Store S_8.
Order from Day_77. Please deliver 420 units of product P_21. Regards, Store S_8.
Order from Day_77. Please deliver 448 units of product P_22. Regards, Store S_8.
Order from Day_77. Please deliver 427 units of product P_23. Regards, Store S_8.
Order from Day_77. Please deliver 403 units of product P_24. Regards, Store S_8.
Order from Day_77. Please deliver 436 units of product P_25. Regards, Store S_8.
Order from Day_77. Please deliver 556 units of product P_26. Regards, Store S_8.
Order from Day_77. Please deliver 519 units of product P_27. Regards, Store S_8.
Order from Day_77. Please deliver 451 units of product P_28. Regards, Store S_8.
Order from Day_77. Please deliver 521 units of product P_29. Regards, Store S_8.
Order from Day_77. Please deliver 210 units of product P_30. Regards, Store S_8.
