Order from Day_66. Please deliver 340 units of product P_1. Regards, Store S_9.
Order from Day_66. Please deliver 518 units of product P_2. Regards, Store S_9.
Order from Day_66. Please deliver 300 units of product P_6. Regards, Store S_9.
Order from Day_66. Please deliver 319 units of product P_7. Regards, Store S_9.
Order from Day_66. Please deliver 256 units of product P_8. Regards, Store S_9.
Order from Day_66. Please deliver 280 units of product P_10. Regards, Store S_9.
Order from Day_66. Please deliver 279 units of product P_11. Regards, Store S_9.
Order from Day_66. Please deliver 222 units of product P_12. Regards, Store S_9.
Order from Day_66. Please deliver 232 units of product P_13. Regards, Store S_9.
Order from Day_66. Please deliver 362 units of product P_15. Regards, Store S_9.
Order from Day_66. Please deliver 275 units of product P_16. Regards, Store S_9.
Order from Day_66. Please deliver 316 units of product P_19. Regards, Store S_9.
Order from Day_66. Please deliver 516 units of product P_21. Regards, Store S_9.
Order from Day_66. Please deliver 496 units of product P_22. Regards, Store S_9.
Order from Day_66. Please deliver 197 units of product P_23. Regards, Store S_9.
Order from Day_66. Please deliver 323 units of product P_24. Regards, Store S_9.
Order from Day_66. Please deliver 353 units of product P_25. Regards, Store S_9.
Order from Day_66. Please deliver 347 units of product P_29. Regards, Store S_9.
Order from Day_66. Please deliver 470 units of product P_30. Regards, Store S_9.
