RECEIVER: S_4 | ORDER_PRODUCT: P_1 | ORDER_QTY: 487
RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 291
RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 404
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 303
RECEIVER: S_4 | ORDER_PRODUCT: P_7 | ORDER_QTY: 307
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 522
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 281
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 343
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 413
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 302
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 346
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 437
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 385
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 385
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 390
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 339
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 410
RECEIVER: S_4 | ORDER_PRODUCT: P_24 | ORDER_QTY: 385
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 381
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 330
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 386
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 374
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 315
