Order from Day_287. Please deliver 202 units of product P_1. Regards, Store S_2.
Order from Day_287. Please deliver 243 units of product P_2. Regards, Store S_2.
Order from Day_287. Please deliver 396 units of product P_3. Regards, Store S_2.
Order from Day_287. Please deliver 133 units of product P_4. Regards, Store S_2.
Order from Day_287. Please deliver 266 units of product P_5. Regards, Store S_2.
Order from Day_287. Please deliver 325 units of product P_6. Regards, Store S_2.
Order from Day_287. Please deliver 269 units of product P_7. Regards, Store S_2.
Order from Day_287. Please deliver 292 units of product P_8. Regards, Store S_2.
Order from Day_287. Please deliver 213 units of product P_9. Regards, Store S_2.
Order from Day_287. Please deliver 290 units of product P_10. Regards, Store S_2.
Order from Day_287. Please deliver 185 units of product P_11. Regards, Store S_2.
Order from Day_287. Please deliver 294 units of product P_12. Regards, Store S_2.
Order from Day_287. Please deliver 186 units of product P_13. Regards, Store S_2.
Order from Day_287. Please deliver 262 units of product P_15. Regards, Store S_2.
Order from Day_287. Please deliver 344 units of product P_16. Regards, Store S_2.
Order from Day_287. Please deliver 298 units of product P_19. Regards, Store S_2.
Order from Day_287. Please deliver 186 units of product P_20. Regards, Store S_2.
Order from Day_287. Please deliver 369 units of product P_21. Regards, Store S_2.
Order from Day_287. Please deliver 320 units of product P_22. Regards, Store S_2.
Order from Day_287. Please deliver 350 units of product P_23. Regards, Store S_2.
Order from Day_287. Please deliver 379 units of product P_24. Regards, Store S_2.
Order from Day_287. Please deliver 365 units of product P_25. Regards, Store S_2.
Order from Day_287. Please deliver 309 units of product P_26. Regards, Store S_2.
Order from Day_287. Please deliver 143 units of product P_28. Regards, Store S_2.
Order from Day_287. Please deliver 208 units of product P_29. Regards, Store S_2.
Order from Day_287. Please deliver 362 units of product P_30. Regards, Store S_2.
