Order from Day_31. Please deliver 526 units of product P_4. Regards, Store S_1.
Order from Day_31. Please deliver 391 units of product P_5. Regards, Store S_1.
Order from Day_31. Please deliver 555 units of product P_6. Regards, Store S_1.
Order from Day_31. Please deliver 508 units of product P_7. Regards, Store S_1.
Order from Day_31. Please deliver 480 units of product P_8. Regards, Store S_1.
Order from Day_31. Please deliver 609 units of product P_9. Regards, Store S_1.
Order from Day_31. Please deliver 499 units of product P_11. Regards, Store S_1.
Order from Day_31. Please deliver 558 units of product P_12. Regards, Store S_1.
Order from Day_31. Please deliver 503 units of product P_14. Regards, Store S_1.
Order from Day_31. Please deliver 633 units of product P_16. Regards, Store S_1.
Order from Day_31. Please deliver 469 units of product P_17. Regards, Store S_1.
Order from Day_31. Please deliver 448 units of product P_18. Regards, Store S_1.
Order from Day_31. Please deliver 454 units of product P_19. Regards, Store S_1.
Order from Day_31. Please deliver 582 units of product P_20. Regards, Store S_1.
Order from Day_31. Please deliver 567 units of product P_21. Regards, Store S_1.
Order from Day_31. Please deliver 546 units of product P_22. Regards, Store S_1.
Order from Day_31. Please deliver 530 units of product P_23. Regards, Store S_1.
Order from Day_31. Please deliver 537 units of product P_25. Regards, Store S_1.
Order from Day_31. Please deliver 574 units of product P_26. Regards, Store S_1.
Order from Day_31. Please deliver 538 units of product P_27. Regards, Store S_1.
Order from Day_31. Please deliver 609 units of product P_28. Regards, Store S_1.
Order from Day_31. Please deliver 488 units of product P_29. Regards, Store S_1.
Order from Day_31. Please deliver 512 units of product P_30. Regards, Store S_1.
