Order from Day_77. Please deliver 319 units of product P_3. Regards, Store S_6.
Order from Day_77. Please deliver 196 units of product P_6. Regards, Store S_6.
Order from Day_77. Please deliver 355 units of product P_7. Regards, Store S_6.
Order from Day_77. Please deliver 236 units of product P_12. Regards, Store S_6.
Order from Day_77. Please deliver 308 units of product P_15. Regards, Store S_6.
Order from Day_77. Please deliver 383 units of product P_16. Regards, Store S_6.
Order from Day_77. Please deliver 279 units of product P_19. Regards, Store S_6.
Order from Day_77. Please deliver 392 units of product P_21. Regards, Store S_6.
Order from Day_77. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_77. Please deliver 285 units of product P_23. Regards, Store S_6.
Order from Day_77. Please deliver 389 units of product P_24. Regards, Store S_6.
Order from Day_77. Please deliver 184 units of product P_29. Regards, Store S_6.
