Order from Day_29. Please deliver 529 units of product P_1. Regards, Store S_1.
Order from Day_29. Please deliver 634 units of product P_3. Regards, Store S_1.
Order from Day_29. Please deliver 524 units of product P_4. Regards, Store S_1.
Order from Day_29. Please deliver 387 units of product P_5. Regards, Store S_1.
Order from Day_29. Please deliver 553 units of product P_6. Regards, Store S_1.
Order from Day_29. Please deliver 501 units of product P_7. Regards, Store S_1.
Order from Day_29. Please deliver 475 units of product P_8. Regards, Store S_1.
Order from Day_29. Please deliver 609 units of product P_9. Regards, Store S_1.
Order from Day_29. Please deliver 489 units of product P_11. Regards, Store S_1.
Order from Day_29. Please deliver 555 units of product P_12. Regards, Store S_1.
Order from Day_29. Please deliver 455 units of product P_13. Regards, Store S_1.
Order from Day_29. Please deliver 504 units of product P_14. Regards, Store S_1.
Order from Day_29. Please deliver 628 units of product P_16. Regards, Store S_1.
Order from Day_29. Please deliver 469 units of product P_17. Regards, Store S_1.
Order from Day_29. Please deliver 448 units of product P_18. Regards, Store S_1.
Order from Day_29. Please deliver 449 units of product P_19. Regards, Store S_1.
Order from Day_29. Please deliver 578 units of product P_20. Regards, Store S_1.
Order from Day_29. Please deliver 561 units of product P_21. Regards, Store S_1.
Order from Day_29. Please deliver 546 units of product P_22. Regards, Store S_1.
Order from Day_29. Please deliver 526 units of product P_24. Regards, Store S_1.
Order from Day_29. Please deliver 523 units of product P_25. Regards, Store S_1.
Order from Day_29. Please deliver 574 units of product P_26. Regards, Store S_1.
Order from Day_29. Please deliver 609 units of product P_28. Regards, Store S_1.
Order from Day_29. Please deliver 489 units of product P_29. Regards, Store S_1.
Order from Day_29. Please deliver 509 units of product P_30. Regards, Store S_1.
