Order from Day_313. Please deliver 170 units of product P_1. Regards, Store S_2.
Order from Day_313. Please deliver 253 units of product P_2. Regards, Store S_2.
Order from Day_313. Please deliver 334 units of product P_3. Regards, Store S_2.
Order from Day_313. Please deliver 197 units of product P_5. Regards, Store S_2.
Order from Day_313. Please deliver 220 units of product P_6. Regards, Store S_2.
Order from Day_313. Please deliver 156 units of product P_7. Regards, Store S_2.
Order from Day_313. Please deliver 192 units of product P_8. Regards, Store S_2.
Order from Day_313. Please deliver 165 units of product P_9. Regards, Store S_2.
Order from Day_313. Please deliver 160 units of product P_10. Regards, Store S_2.
Order from Day_313. Please deliver 202 units of product P_11. Regards, Store S_2.
Order from Day_313. Please deliver 207 units of product P_12. Regards, Store S_2.
Order from Day_313. Please deliver 195 units of product P_13. Regards, Store S_2.
Order from Day_313. Please deliver 194 units of product P_15. Regards, Store S_2.
Order from Day_313. Please deliver 278 units of product P_16. Regards, Store S_2.
Order from Day_313. Please deliver 212 units of product P_19. Regards, Store S_2.
Order from Day_313. Please deliver 306 units of product P_21. Regards, Store S_2.
Order from Day_313. Please deliver 265 units of product P_22. Regards, Store S_2.
Order from Day_313. Please deliver 205 units of product P_24. Regards, Store S_2.
Order from Day_313. Please deliver 371 units of product P_25. Regards, Store S_2.
Order from Day_313. Please deliver 231 units of product P_26. Regards, Store S_2.
Order from Day_313. Please deliver 176 units of product P_27. Regards, Store S_2.
Order from Day_313. Please deliver 193 units of product P_28. Regards, Store S_2.
Order from Day_313. Please deliver 179 units of product P_29. Regards, Store S_2.
Order from Day_313. Please deliver 356 units of product P_30. Regards, Store S_2.
