RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 406
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 401
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 500
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 241
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 462
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 537
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 476
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 231
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 369
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 390
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 404
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 308
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 445
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 424
RECEIVER: S_8 | ORDER_PRODUCT: P_17 | ORDER_QTY: 202
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 408
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 217
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 516
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 611
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 340
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 506
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 481
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 473
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 231
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 327
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 209
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 374
