Order from Day_13. Please deliver 551 units of product P_1. Regards, Store S_1.
Order from Day_13. Please deliver 385 units of product P_2. Regards, Store S_1.
Order from Day_13. Please deliver 642 units of product P_3. Regards, Store S_1.
Order from Day_13. Please deliver 547 units of product P_4. Regards, Store S_1.
Order from Day_13. Please deliver 414 units of product P_5. Regards, Store S_1.
Order from Day_13. Please deliver 585 units of product P_6. Regards, Store S_1.
Order from Day_13. Please deliver 536 units of product P_7. Regards, Store S_1.
Order from Day_13. Please deliver 503 units of product P_8. Regards, Store S_1.
Order from Day_13. Please deliver 637 units of product P_9. Regards, Store S_1.
Order from Day_13. Please deliver 550 units of product P_10. Regards, Store S_1.
Order from Day_13. Please deliver 469 units of product P_11. Regards, Store S_1.
Order from Day_13. Please deliver 564 units of product P_12. Regards, Store S_1.
Order from Day_13. Please deliver 487 units of product P_13. Regards, Store S_1.
Order from Day_13. Please deliver 498 units of product P_14. Regards, Store S_1.
Order from Day_13. Please deliver 530 units of product P_15. Regards, Store S_1.
Order from Day_13. Please deliver 639 units of product P_16. Regards, Store S_1.
Order from Day_13. Please deliver 465 units of product P_17. Regards, Store S_1.
Order from Day_13. Please deliver 456 units of product P_18. Regards, Store S_1.
Order from Day_13. Please deliver 494 units of product P_19. Regards, Store S_1.
Order from Day_13. Please deliver 611 units of product P_20. Regards, Store S_1.
Order from Day_13. Please deliver 568 units of product P_21. Regards, Store S_1.
Order from Day_13. Please deliver 541 units of product P_22. Regards, Store S_1.
Order from Day_13. Please deliver 598 units of product P_23. Regards, Store S_1.
Order from Day_13. Please deliver 579 units of product P_24. Regards, Store S_1.
Order from Day_13. Please deliver 581 units of product P_25. Regards, Store S_1.
Order from Day_13. Please deliver 575 units of product P_26. Regards, Store S_1.
Order from Day_13. Please deliver 596 units of product P_27. Regards, Store S_1.
Order from Day_13. Please deliver 606 units of product P_28. Regards, Store S_1.
Order from Day_13. Please deliver 487 units of product P_29. Regards, Store S_1.
Order from Day_13. Please deliver 544 units of product P_30. Regards, Store S_1.
