Order from Day_139. Please deliver 417 units of product P_1. Regards, Store S_8.
Order from Day_139. Please deliver 383 units of product P_2. Regards, Store S_8.
Order from Day_139. Please deliver 366 units of product P_3. Regards, Store S_8.
Order from Day_139. Please deliver 378 units of product P_4. Regards, Store S_8.
Order from Day_139. Please deliver 356 units of product P_5. Regards, Store S_8.
Order from Day_139. Please deliver 431 units of product P_6. Regards, Store S_8.
Order from Day_139. Please deliver 407 units of product P_7. Regards, Store S_8.
Order from Day_139. Please deliver 421 units of product P_8. Regards, Store S_8.
Order from Day_139. Please deliver 318 units of product P_9. Regards, Store S_8.
Order from Day_139. Please deliver 320 units of product P_10. Regards, Store S_8.
Order from Day_139. Please deliver 399 units of product P_11. Regards, Store S_8.
Order from Day_139. Please deliver 374 units of product P_12. Regards, Store S_8.
Order from Day_139. Please deliver 373 units of product P_13. Regards, Store S_8.
Order from Day_139. Please deliver 471 units of product P_14. Regards, Store S_8.
Order from Day_139. Please deliver 399 units of product P_15. Regards, Store S_8.
Order from Day_139. Please deliver 404 units of product P_16. Regards, Store S_8.
Order from Day_139. Please deliver 456 units of product P_17. Regards, Store S_8.
Order from Day_139. Please deliver 517 units of product P_18. Regards, Store S_8.
Order from Day_139. Please deliver 467 units of product P_19. Regards, Store S_8.
Order from Day_139. Please deliver 427 units of product P_20. Regards, Store S_8.
Order from Day_139. Please deliver 402 units of product P_21. Regards, Store S_8.
Order from Day_139. Please deliver 404 units of product P_22. Regards, Store S_8.
Order from Day_139. Please deliver 436 units of product P_23. Regards, Store S_8.
Order from Day_139. Please deliver 384 units of product P_24. Regards, Store S_8.
Order from Day_139. Please deliver 559 units of product P_26. Regards, Store S_8.
Order from Day_139. Please deliver 486 units of product P_28. Regards, Store S_8.
Order from Day_139. Please deliver 207 units of product P_30. Regards, Store S_8.
