Order from Day_208. Please deliver 184 units of product P_1. Regards, Store S_4.
Order from Day_208. Please deliver 234 units of product P_2. Regards, Store S_4.
Order from Day_208. Please deliver 285 units of product P_3. Regards, Store S_4.
Order from Day_208. Please deliver 218 units of product P_5. Regards, Store S_4.
Order from Day_208. Please deliver 265 units of product P_6. Regards, Store S_4.
Order from Day_208. Please deliver 352 units of product P_7. Regards, Store S_4.
Order from Day_208. Please deliver 264 units of product P_8. Regards, Store S_4.
Order from Day_208. Please deliver 214 units of product P_10. Regards, Store S_4.
Order from Day_208. Please deliver 272 units of product P_11. Regards, Store S_4.
Order from Day_208. Please deliver 264 units of product P_12. Regards, Store S_4.
Order from Day_208. Please deliver 256 units of product P_13. Regards, Store S_4.
Order from Day_208. Please deliver 216 units of product P_14. Regards, Store S_4.
Order from Day_208. Please deliver 367 units of product P_15. Regards, Store S_4.
Order from Day_208. Please deliver 302 units of product P_16. Regards, Store S_4.
Order from Day_208. Please deliver 382 units of product P_19. Regards, Store S_4.
Order from Day_208. Please deliver 305 units of product P_21. Regards, Store S_4.
Order from Day_208. Please deliver 344 units of product P_22. Regards, Store S_4.
Order from Day_208. Please deliver 125 units of product P_23. Regards, Store S_4.
Order from Day_208. Please deliver 194 units of product P_24. Regards, Store S_4.
Order from Day_208. Please deliver 284 units of product P_25. Regards, Store S_4.
