Order from Day_5. Please deliver 208 units of product P_1. Regards, Store S_2.
Order from Day_5. Please deliver 293 units of product P_2. Regards, Store S_2.
Order from Day_5. Please deliver 312 units of product P_3. Regards, Store S_2.
Order from Day_5. Please deliver 273 units of product P_5. Regards, Store S_2.
Order from Day_5. Please deliver 263 units of product P_6. Regards, Store S_2.
Order from Day_5. Please deliver 196 units of product P_7. Regards, Store S_2.
Order from Day_5. Please deliver 254 units of product P_8. Regards, Store S_2.
Order from Day_5. Please deliver 164 units of product P_9. Regards, Store S_2.
Order from Day_5. Please deliver 214 units of product P_10. Regards, Store S_2.
Order from Day_5. Please deliver 271 units of product P_11. Regards, Store S_2.
Order from Day_5. Please deliver 260 units of product P_12. Regards, Store S_2.
Order from Day_5. Please deliver 231 units of product P_13. Regards, Store S_2.
Order from Day_5. Please deliver 268 units of product P_14. Regards, Store S_2.
Order from Day_5. Please deliver 234 units of product P_15. Regards, Store S_2.
Order from Day_5. Please deliver 240 units of product P_16. Regards, Store S_2.
Order from Day_5. Please deliver 214 units of product P_18. Regards, Store S_2.
Order from Day_5. Please deliver 200 units of product P_19. Regards, Store S_2.
Order from Day_5. Please deliver 179 units of product P_20. Regards, Store S_2.
Order from Day_5. Please deliver 297 units of product P_21. Regards, Store S_2.
Order from Day_5. Please deliver 284 units of product P_22. Regards, Store S_2.
Order from Day_5. Please deliver 194 units of product P_23. Regards, Store S_2.
Order from Day_5. Please deliver 215 units of product P_24. Regards, Store S_2.
Order from Day_5. Please deliver 285 units of product P_25. Regards, Store S_2.
Order from Day_5. Please deliver 259 units of product P_26. Regards, Store S_2.
Order from Day_5. Please deliver 189 units of product P_27. Regards, Store S_2.
Order from Day_5. Please deliver 193 units of product P_28. Regards, Store S_2.
Order from Day_5. Please deliver 212 units of product P_29. Regards, Store S_2.
Order from Day_5. Please deliver 401 units of product P_30. Regards, Store S_2.
