RECEIVER: S_2 | ORDER_PRODUCT: P_1 | ORDER_QTY: 325
RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 350
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 281
RECEIVER: S_2 | ORDER_PRODUCT: P_5 | ORDER_QTY: 260
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 307
RECEIVER: S_2 | ORDER_PRODUCT: P_8 | ORDER_QTY: 342
RECEIVER: S_2 | ORDER_PRODUCT: P_9 | ORDER_QTY: 180
RECEIVER: S_2 | ORDER_PRODUCT: P_10 | ORDER_QTY: 248
RECEIVER: S_2 | ORDER_PRODUCT: P_11 | ORDER_QTY: 296
RECEIVER: S_2 | ORDER_PRODUCT: P_14 | ORDER_QTY: 258
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 244
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 328
RECEIVER: S_2 | ORDER_PRODUCT: P_20 | ORDER_QTY: 341
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 272
RECEIVER: S_2 | ORDER_PRODUCT: P_23 | ORDER_QTY: 284
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 314
RECEIVER: S_2 | ORDER_PRODUCT: P_25 | ORDER_QTY: 228
RECEIVER: S_2 | ORDER_PRODUCT: P_26 | ORDER_QTY: 258
RECEIVER: S_2 | ORDER_PRODUCT: P_30 | ORDER_QTY: 213
