Order from Day_125. Please deliver 508 units of product P_1. Regards, Store S_1.
Order from Day_125. Please deliver 404 units of product P_2. Regards, Store S_1.
Order from Day_125. Please deliver 636 units of product P_3. Regards, Store S_1.
Order from Day_125. Please deliver 487 units of product P_4. Regards, Store S_1.
Order from Day_125. Please deliver 369 units of product P_5. Regards, Store S_1.
Order from Day_125. Please deliver 550 units of product P_6. Regards, Store S_1.
Order from Day_125. Please deliver 476 units of product P_7. Regards, Store S_1.
Order from Day_125. Please deliver 474 units of product P_8. Regards, Store S_1.
Order from Day_125. Please deliver 551 units of product P_9. Regards, Store S_1.
Order from Day_125. Please deliver 423 units of product P_11. Regards, Store S_1.
Order from Day_125. Please deliver 518 units of product P_12. Regards, Store S_1.
Order from Day_125. Please deliver 448 units of product P_13. Regards, Store S_1.
Order from Day_125. Please deliver 474 units of product P_14. Regards, Store S_1.
Order from Day_125. Please deliver 585 units of product P_16. Regards, Store S_1.
Order from Day_125. Please deliver 431 units of product P_17. Regards, Store S_1.
Order from Day_125. Please deliver 420 units of product P_18. Regards, Store S_1.
Order from Day_125. Please deliver 406 units of product P_19. Regards, Store S_1.
Order from Day_125. Please deliver 529 units of product P_20. Regards, Store S_1.
Order from Day_125. Please deliver 546 units of product P_21. Regards, Store S_1.
Order from Day_125. Please deliver 500 units of product P_22. Regards, Store S_1.
Order from Day_125. Please deliver 554 units of product P_23. Regards, Store S_1.
Order from Day_125. Please deliver 490 units of product P_24. Regards, Store S_1.
Order from Day_125. Please deliver 508 units of product P_25. Regards, Store S_1.
Order from Day_125. Please deliver 560 units of product P_26. Regards, Store S_1.
Order from Day_125. Please deliver 575 units of product P_27. Regards, Store S_1.
Order from Day_125. Please deliver 587 units of product P_28. Regards, Store S_1.
Order from Day_125. Please deliver 484 units of product P_30. Regards, Store S_1.
