Order from Day_114. Please deliver 508 units of product P_1. Regards, Store S_1.
Order from Day_114. Please deliver 400 units of product P_2. Regards, Store S_1.
Order from Day_114. Please deliver 633 units of product P_3. Regards, Store S_1.
Order from Day_114. Please deliver 471 units of product P_4. Regards, Store S_1.
Order from Day_114. Please deliver 345 units of product P_5. Regards, Store S_1.
Order from Day_114. Please deliver 525 units of product P_6. Regards, Store S_1.
Order from Day_114. Please deliver 486 units of product P_7. Regards, Store S_1.
Order from Day_114. Please deliver 465 units of product P_8. Regards, Store S_1.
Order from Day_114. Please deliver 541 units of product P_9. Regards, Store S_1.
Order from Day_114. Please deliver 408 units of product P_11. Regards, Store S_1.
Order from Day_114. Please deliver 511 units of product P_12. Regards, Store S_1.
Order from Day_114. Please deliver 448 units of product P_13. Regards, Store S_1.
Order from Day_114. Please deliver 439 units of product P_14. Regards, Store S_1.
Order from Day_114. Please deliver 476 units of product P_15. Regards, Store S_1.
Order from Day_114. Please deliver 587 units of product P_16. Regards, Store S_1.
Order from Day_114. Please deliver 406 units of product P_17. Regards, Store S_1.
Order from Day_114. Please deliver 382 units of product P_18. Regards, Store S_1.
Order from Day_114. Please deliver 424 units of product P_19. Regards, Store S_1.
Order from Day_114. Please deliver 574 units of product P_20. Regards, Store S_1.
Order from Day_114. Please deliver 568 units of product P_21. Regards, Store S_1.
Order from Day_114. Please deliver 492 units of product P_22. Regards, Store S_1.
Order from Day_114. Please deliver 561 units of product P_23. Regards, Store S_1.
Order from Day_114. Please deliver 476 units of product P_24. Regards, Store S_1.
Order from Day_114. Please deliver 499 units of product P_25. Regards, Store S_1.
Order from Day_114. Please deliver 553 units of product P_26. Regards, Store S_1.
Order from Day_114. Please deliver 567 units of product P_27. Regards, Store S_1.
Order from Day_114. Please deliver 563 units of product P_28. Regards, Store S_1.
Order from Day_114. Please deliver 480 units of product P_29. Regards, Store S_1.
Order from Day_114. Please deliver 481 units of product P_30. Regards, Store S_1.
