RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 318
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 333
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 314
RECEIVER: S_5 | ORDER_PRODUCT: P_7 | ORDER_QTY: 160
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 332
RECEIVER: S_5 | ORDER_PRODUCT: P_9 | ORDER_QTY: 210
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 179
RECEIVER: S_5 | ORDER_PRODUCT: P_11 | ORDER_QTY: 271
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 287
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 189
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 391
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 306
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 287
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 433
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 383
RECEIVER: S_5 | ORDER_PRODUCT: P_23 | ORDER_QTY: 303
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 372
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 397
RECEIVER: S_5 | ORDER_PRODUCT: P_27 | ORDER_QTY: 288
RECEIVER: S_5 | ORDER_PRODUCT: P_29 | ORDER_QTY: 254
RECEIVER: S_5 | ORDER_PRODUCT: P_30 | ORDER_QTY: 335
