RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 185
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 185
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 280
RECEIVER: S_5 | ORDER_PRODUCT: P_5 | ORDER_QTY: 188
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 216
RECEIVER: S_5 | ORDER_PRODUCT: P_7 | ORDER_QTY: 74
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 186
RECEIVER: S_5 | ORDER_PRODUCT: P_9 | ORDER_QTY: 159
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 138
RECEIVER: S_5 | ORDER_PRODUCT: P_11 | ORDER_QTY: 162
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 151
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 140
RECEIVER: S_5 | ORDER_PRODUCT: P_14 | ORDER_QTY: 94
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 321
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 227
RECEIVER: S_5 | ORDER_PRODUCT: P_17 | ORDER_QTY: 147
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 157
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 328
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 307
RECEIVER: S_5 | ORDER_PRODUCT: P_23 | ORDER_QTY: 135
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 255
RECEIVER: S_5 | ORDER_PRODUCT: P_26 | ORDER_QTY: 240
RECEIVER: S_5 | ORDER_PRODUCT: P_28 | ORDER_QTY: 195
RECEIVER: S_5 | ORDER_PRODUCT: P_29 | ORDER_QTY: 207
RECEIVER: S_5 | ORDER_PRODUCT: P_30 | ORDER_QTY: 247
