Order from Day_195. Please deliver 466 units of product P_1. Regards, Store S_1.
Order from Day_195. Please deliver 329 units of product P_4. Regards, Store S_1.
Order from Day_195. Please deliver 269 units of product P_5. Regards, Store S_1.
Order from Day_195. Please deliver 407 units of product P_6. Regards, Store S_1.
Order from Day_195. Please deliver 325 units of product P_11. Regards, Store S_1.
Order from Day_195. Please deliver 429 units of product P_12. Regards, Store S_1.
Order from Day_195. Please deliver 450 units of product P_14. Regards, Store S_1.
Order from Day_195. Please deliver 352 units of product P_15. Regards, Store S_1.
Order from Day_195. Please deliver 453 units of product P_16. Regards, Store S_1.
Order from Day_195. Please deliver 344 units of product P_17. Regards, Store S_1.
Order from Day_195. Please deliver 370 units of product P_18. Regards, Store S_1.
Order from Day_195. Please deliver 363 units of product P_19. Regards, Store S_1.
Order from Day_195. Please deliver 470 units of product P_20. Regards, Store S_1.
Order from Day_195. Please deliver 394 units of product P_21. Regards, Store S_1.
Order from Day_195. Please deliver 427 units of product P_22. Regards, Store S_1.
Order from Day_195. Please deliver 363 units of product P_24. Regards, Store S_1.
Order from Day_195. Please deliver 356 units of product P_25. Regards, Store S_1.
Order from Day_195. Please deliver 400 units of product P_26. Regards, Store S_1.
Order from Day_195. Please deliver 426 units of product P_27. Regards, Store S_1.
Order from Day_195. Please deliver 467 units of product P_28. Regards, Store S_1.
