RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 59
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 58
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 60
RECEIVER: S_10 | ORDER_PRODUCT: P_4 | ORDER_QTY: 67
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 62
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 61
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 89
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 77
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 69
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 69
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 84
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 62
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 56
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 70
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 70
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 68
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 76
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 62
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 71
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 103
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 68
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 70
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 56
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 60
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 59
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 77
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 64
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 80
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 92
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 75
