Order from Day_50. Please deliver 403 units of product P_1. Regards, Store S_8.
Order from Day_50. Please deliver 371 units of product P_2. Regards, Store S_8.
Order from Day_50. Please deliver 356 units of product P_3. Regards, Store S_8.
Order from Day_50. Please deliver 389 units of product P_4. Regards, Store S_8.
Order from Day_50. Please deliver 354 units of product P_5. Regards, Store S_8.
Order from Day_50. Please deliver 418 units of product P_6. Regards, Store S_8.
Order from Day_50. Please deliver 417 units of product P_7. Regards, Store S_8.
Order from Day_50. Please deliver 415 units of product P_8. Regards, Store S_8.
Order from Day_50. Please deliver 332 units of product P_9. Regards, Store S_8.
Order from Day_50. Please deliver 387 units of product P_11. Regards, Store S_8.
Order from Day_50. Please deliver 395 units of product P_12. Regards, Store S_8.
Order from Day_50. Please deliver 383 units of product P_13. Regards, Store S_8.
Order from Day_50. Please deliver 495 units of product P_14. Regards, Store S_8.
Order from Day_50. Please deliver 415 units of product P_15. Regards, Store S_8.
Order from Day_50. Please deliver 415 units of product P_16. Regards, Store S_8.
Order from Day_50. Please deliver 461 units of product P_17. Regards, Store S_8.
Order from Day_50. Please deliver 551 units of product P_18. Regards, Store S_8.
Order from Day_50. Please deliver 491 units of product P_19. Regards, Store S_8.
Order from Day_50. Please deliver 445 units of product P_20. Regards, Store S_8.
Order from Day_50. Please deliver 399 units of product P_21. Regards, Store S_8.
Order from Day_50. Please deliver 393 units of product P_22. Regards, Store S_8.
Order from Day_50. Please deliver 426 units of product P_23. Regards, Store S_8.
Order from Day_50. Please deliver 382 units of product P_24. Regards, Store S_8.
Order from Day_50. Please deliver 439 units of product P_25. Regards, Store S_8.
Order from Day_50. Please deliver 500 units of product P_26. Regards, Store S_8.
Order from Day_50. Please deliver 531 units of product P_27. Regards, Store S_8.
Order from Day_50. Please deliver 481 units of product P_28. Regards, Store S_8.
Order from Day_50. Please deliver 496 units of product P_29. Regards, Store S_8.
Order from Day_50. Please deliver 209 units of product P_30. Regards, Store S_8.
