Order from Day_338. Please deliver 345 units of product P_1. Regards, Store S_9.
Order from Day_338. Please deliver 424 units of product P_2. Regards, Store S_9.
Order from Day_338. Please deliver 198 units of product P_3. Regards, Store S_9.
Order from Day_338. Please deliver 220 units of product P_6. Regards, Store S_9.
Order from Day_338. Please deliver 241 units of product P_7. Regards, Store S_9.
Order from Day_338. Please deliver 232 units of product P_8. Regards, Store S_9.
Order from Day_338. Please deliver 205 units of product P_9. Regards, Store S_9.
Order from Day_338. Please deliver 287 units of product P_10. Regards, Store S_9.
Order from Day_338. Please deliver 301 units of product P_11. Regards, Store S_9.
Order from Day_338. Please deliver 172 units of product P_12. Regards, Store S_9.
Order from Day_338. Please deliver 208 units of product P_13. Regards, Store S_9.
Order from Day_338. Please deliver 329 units of product P_15. Regards, Store S_9.
Order from Day_338. Please deliver 302 units of product P_16. Regards, Store S_9.
Order from Day_338. Please deliver 254 units of product P_17. Regards, Store S_9.
Order from Day_338. Please deliver 328 units of product P_19. Regards, Store S_9.
Order from Day_338. Please deliver 212 units of product P_20. Regards, Store S_9.
Order from Day_338. Please deliver 512 units of product P_21. Regards, Store S_9.
Order from Day_338. Please deliver 484 units of product P_22. Regards, Store S_9.
Order from Day_338. Please deliver 206 units of product P_23. Regards, Store S_9.
Order from Day_338. Please deliver 336 units of product P_24. Regards, Store S_9.
Order from Day_338. Please deliver 388 units of product P_25. Regards, Store S_9.
Order from Day_338. Please deliver 197 units of product P_26. Regards, Store S_9.
Order from Day_338. Please deliver 239 units of product P_27. Regards, Store S_9.
Order from Day_338. Please deliver 267 units of product P_28. Regards, Store S_9.
Order from Day_338. Please deliver 266 units of product P_29. Regards, Store S_9.
Order from Day_338. Please deliver 422 units of product P_30. Regards, Store S_9.
