Order from Day_127. Please deliver 414 units of product P_1. Regards, Store S_9.
Order from Day_127. Please deliver 527 units of product P_2. Regards, Store S_9.
Order from Day_127. Please deliver 209 units of product P_3. Regards, Store S_9.
Order from Day_127. Please deliver 288 units of product P_5. Regards, Store S_9.
Order from Day_127. Please deliver 333 units of product P_6. Regards, Store S_9.
Order from Day_127. Please deliver 304 units of product P_7. Regards, Store S_9.
Order from Day_127. Please deliver 288 units of product P_8. Regards, Store S_9.
Order from Day_127. Please deliver 285 units of product P_9. Regards, Store S_9.
Order from Day_127. Please deliver 345 units of product P_10. Regards, Store S_9.
Order from Day_127. Please deliver 288 units of product P_11. Regards, Store S_9.
Order from Day_127. Please deliver 235 units of product P_12. Regards, Store S_9.
Order from Day_127. Please deliver 268 units of product P_13. Regards, Store S_9.
Order from Day_127. Please deliver 194 units of product P_14. Regards, Store S_9.
Order from Day_127. Please deliver 384 units of product P_15. Regards, Store S_9.
Order from Day_127. Please deliver 344 units of product P_16. Regards, Store S_9.
Order from Day_127. Please deliver 170 units of product P_18. Regards, Store S_9.
Order from Day_127. Please deliver 345 units of product P_19. Regards, Store S_9.
Order from Day_127. Please deliver 209 units of product P_20. Regards, Store S_9.
Order from Day_127. Please deliver 552 units of product P_21. Regards, Store S_9.
Order from Day_127. Please deliver 504 units of product P_22. Regards, Store S_9.
Order from Day_127. Please deliver 322 units of product P_23. Regards, Store S_9.
Order from Day_127. Please deliver 358 units of product P_24. Regards, Store S_9.
Order from Day_127. Please deliver 424 units of product P_25. Regards, Store S_9.
Order from Day_127. Please deliver 297 units of product P_26. Regards, Store S_9.
Order from Day_127. Please deliver 191 units of product P_27. Regards, Store S_9.
Order from Day_127. Please deliver 253 units of product P_28. Regards, Store S_9.
Order from Day_127. Please deliver 371 units of product P_29. Regards, Store S_9.
Order from Day_127. Please deliver 465 units of product P_30. Regards, Store S_9.
