Order from Day_115. Please deliver 170 units of product P_1. Regards, Store S_2.
Order from Day_115. Please deliver 243 units of product P_2. Regards, Store S_2.
Order from Day_115. Please deliver 335 units of product P_3. Regards, Store S_2.
Order from Day_115. Please deliver 207 units of product P_5. Regards, Store S_2.
Order from Day_115. Please deliver 194 units of product P_6. Regards, Store S_2.
Order from Day_115. Please deliver 154 units of product P_7. Regards, Store S_2.
Order from Day_115. Please deliver 172 units of product P_8. Regards, Store S_2.
Order from Day_115. Please deliver 141 units of product P_9. Regards, Store S_2.
Order from Day_115. Please deliver 152 units of product P_10. Regards, Store S_2.
Order from Day_115. Please deliver 166 units of product P_11. Regards, Store S_2.
Order from Day_115. Please deliver 156 units of product P_12. Regards, Store S_2.
Order from Day_115. Please deliver 196 units of product P_13. Regards, Store S_2.
Order from Day_115. Please deliver 193 units of product P_15. Regards, Store S_2.
Order from Day_115. Please deliver 272 units of product P_16. Regards, Store S_2.
Order from Day_115. Please deliver 136 units of product P_17. Regards, Store S_2.
Order from Day_115. Please deliver 140 units of product P_18. Regards, Store S_2.
Order from Day_115. Please deliver 214 units of product P_19. Regards, Store S_2.
Order from Day_115. Please deliver 104 units of product P_20. Regards, Store S_2.
Order from Day_115. Please deliver 335 units of product P_21. Regards, Store S_2.
Order from Day_115. Please deliver 300 units of product P_22. Regards, Store S_2.
Order from Day_115. Please deliver 149 units of product P_23. Regards, Store S_2.
Order from Day_115. Please deliver 361 units of product P_25. Regards, Store S_2.
Order from Day_115. Please deliver 190 units of product P_26. Regards, Store S_2.
Order from Day_115. Please deliver 175 units of product P_27. Regards, Store S_2.
Order from Day_115. Please deliver 130 units of product P_28. Regards, Store S_2.
Order from Day_115. Please deliver 238 units of product P_29. Regards, Store S_2.
Order from Day_115. Please deliver 344 units of product P_30. Regards, Store S_2.
