RECEIVER: S_2 | ORDER_PRODUCT: P_1 | ORDER_QTY: 368
RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 461
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 387
RECEIVER: S_2 | ORDER_PRODUCT: P_5 | ORDER_QTY: 395
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 420
RECEIVER: S_2 | ORDER_PRODUCT: P_7 | ORDER_QTY: 427
RECEIVER: S_2 | ORDER_PRODUCT: P_8 | ORDER_QTY: 414
RECEIVER: S_2 | ORDER_PRODUCT: P_9 | ORDER_QTY: 299
RECEIVER: S_2 | ORDER_PRODUCT: P_10 | ORDER_QTY: 316
RECEIVER: S_2 | ORDER_PRODUCT: P_11 | ORDER_QTY: 420
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 327
RECEIVER: S_2 | ORDER_PRODUCT: P_13 | ORDER_QTY: 388
RECEIVER: S_2 | ORDER_PRODUCT: P_14 | ORDER_QTY: 294
RECEIVER: S_2 | ORDER_PRODUCT: P_15 | ORDER_QTY: 387
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 355
RECEIVER: S_2 | ORDER_PRODUCT: P_17 | ORDER_QTY: 498
RECEIVER: S_2 | ORDER_PRODUCT: P_18 | ORDER_QTY: 488
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 409
RECEIVER: S_2 | ORDER_PRODUCT: P_20 | ORDER_QTY: 433
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 391
RECEIVER: S_2 | ORDER_PRODUCT: P_22 | ORDER_QTY: 374
RECEIVER: S_2 | ORDER_PRODUCT: P_23 | ORDER_QTY: 428
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 451
RECEIVER: S_2 | ORDER_PRODUCT: P_25 | ORDER_QTY: 347
RECEIVER: S_2 | ORDER_PRODUCT: P_26 | ORDER_QTY: 363
RECEIVER: S_2 | ORDER_PRODUCT: P_27 | ORDER_QTY: 448
RECEIVER: S_2 | ORDER_PRODUCT: P_28 | ORDER_QTY: 403
RECEIVER: S_2 | ORDER_PRODUCT: P_30 | ORDER_QTY: 334
