Order from Day_157. Please deliver 368 units of product P_2. Regards, Store S_1.
Order from Day_157. Please deliver 418 units of product P_4. Regards, Store S_1.
Order from Day_157. Please deliver 481 units of product P_9. Regards, Store S_1.
Order from Day_157. Please deliver 391 units of product P_11. Regards, Store S_1.
Order from Day_157. Please deliver 503 units of product P_12. Regards, Store S_1.
Order from Day_157. Please deliver 545 units of product P_16. Regards, Store S_1.
Order from Day_157. Please deliver 399 units of product P_17. Regards, Store S_1.
Order from Day_157. Please deliver 395 units of product P_18. Regards, Store S_1.
Order from Day_157. Please deliver 513 units of product P_20. Regards, Store S_1.
Order from Day_157. Please deliver 527 units of product P_21. Regards, Store S_1.
Order from Day_157. Please deliver 457 units of product P_22. Regards, Store S_1.
Order from Day_157. Please deliver 454 units of product P_24. Regards, Store S_1.
Order from Day_157. Please deliver 472 units of product P_25. Regards, Store S_1.
Order from Day_157. Please deliver 558 units of product P_28. Regards, Store S_1.
