Order from Day_141. Please deliver 425 units of product P_1. Regards, Store S_8.
Order from Day_141. Please deliver 384 units of product P_2. Regards, Store S_8.
Order from Day_141. Please deliver 367 units of product P_3. Regards, Store S_8.
Order from Day_141. Please deliver 375 units of product P_4. Regards, Store S_8.
Order from Day_141. Please deliver 356 units of product P_5. Regards, Store S_8.
Order from Day_141. Please deliver 425 units of product P_6. Regards, Store S_8.
Order from Day_141. Please deliver 410 units of product P_7. Regards, Store S_8.
Order from Day_141. Please deliver 429 units of product P_8. Regards, Store S_8.
Order from Day_141. Please deliver 319 units of product P_9. Regards, Store S_8.
Order from Day_141. Please deliver 322 units of product P_10. Regards, Store S_8.
Order from Day_141. Please deliver 404 units of product P_11. Regards, Store S_8.
Order from Day_141. Please deliver 371 units of product P_12. Regards, Store S_8.
Order from Day_141. Please deliver 355 units of product P_13. Regards, Store S_8.
Order from Day_141. Please deliver 472 units of product P_14. Regards, Store S_8.
Order from Day_141. Please deliver 417 units of product P_15. Regards, Store S_8.
Order from Day_141. Please deliver 409 units of product P_16. Regards, Store S_8.
Order from Day_141. Please deliver 461 units of product P_17. Regards, Store S_8.
Order from Day_141. Please deliver 514 units of product P_18. Regards, Store S_8.
Order from Day_141. Please deliver 478 units of product P_19. Regards, Store S_8.
Order from Day_141. Please deliver 444 units of product P_20. Regards, Store S_8.
Order from Day_141. Please deliver 392 units of product P_21. Regards, Store S_8.
Order from Day_141. Please deliver 427 units of product P_22. Regards, Store S_8.
Order from Day_141. Please deliver 430 units of product P_23. Regards, Store S_8.
Order from Day_141. Please deliver 380 units of product P_24. Regards, Store S_8.
Order from Day_141. Please deliver 404 units of product P_25. Regards, Store S_8.
Order from Day_141. Please deliver 559 units of product P_26. Regards, Store S_8.
Order from Day_141. Please deliver 509 units of product P_27. Regards, Store S_8.
Order from Day_141. Please deliver 485 units of product P_28. Regards, Store S_8.
Order from Day_141. Please deliver 522 units of product P_29. Regards, Store S_8.
Order from Day_141. Please deliver 208 units of product P_30. Regards, Store S_8.
