Order from Day_25. Please deliver 414 units of product P_1. Regards, Store S_8.
Order from Day_25. Please deliver 364 units of product P_3. Regards, Store S_8.
Order from Day_25. Please deliver 350 units of product P_5. Regards, Store S_8.
Order from Day_25. Please deliver 421 units of product P_8. Regards, Store S_8.
Order from Day_25. Please deliver 330 units of product P_9. Regards, Store S_8.
Order from Day_25. Please deliver 370 units of product P_12. Regards, Store S_8.
Order from Day_25. Please deliver 342 units of product P_13. Regards, Store S_8.
Order from Day_25. Please deliver 524 units of product P_18. Regards, Store S_8.
Order from Day_25. Please deliver 381 units of product P_24. Regards, Store S_8.
Order from Day_25. Please deliver 547 units of product P_26. Regards, Store S_8.
Order from Day_25. Please deliver 512 units of product P_29. Regards, Store S_8.
