Order from Day_317. Please deliver 537 units of product P_1. Regards, Store S_1.
Order from Day_317. Please deliver 636 units of product P_3. Regards, Store S_1.
Order from Day_317. Please deliver 519 units of product P_4. Regards, Store S_1.
Order from Day_317. Please deliver 376 units of product P_5. Regards, Store S_1.
Order from Day_317. Please deliver 544 units of product P_6. Regards, Store S_1.
Order from Day_317. Please deliver 515 units of product P_7. Regards, Store S_1.
Order from Day_317. Please deliver 461 units of product P_8. Regards, Store S_1.
Order from Day_317. Please deliver 568 units of product P_9. Regards, Store S_1.
Order from Day_317. Please deliver 453 units of product P_11. Regards, Store S_1.
Order from Day_317. Please deliver 537 units of product P_12. Regards, Store S_1.
Order from Day_317. Please deliver 478 units of product P_15. Regards, Store S_1.
Order from Day_317. Please deliver 608 units of product P_16. Regards, Store S_1.
Order from Day_317. Please deliver 438 units of product P_17. Regards, Store S_1.
Order from Day_317. Please deliver 427 units of product P_18. Regards, Store S_1.
Order from Day_317. Please deliver 431 units of product P_19. Regards, Store S_1.
Order from Day_317. Please deliver 543 units of product P_20. Regards, Store S_1.
Order from Day_317. Please deliver 573 units of product P_21. Regards, Store S_1.
Order from Day_317. Please deliver 530 units of product P_22. Regards, Store S_1.
Order from Day_317. Please deliver 548 units of product P_23. Regards, Store S_1.
Order from Day_317. Please deliver 519 units of product P_24. Regards, Store S_1.
Order from Day_317. Please deliver 539 units of product P_25. Regards, Store S_1.
Order from Day_317. Please deliver 569 units of product P_26. Regards, Store S_1.
Order from Day_317. Please deliver 575 units of product P_27. Regards, Store S_1.
Order from Day_317. Please deliver 589 units of product P_28. Regards, Store S_1.
Order from Day_317. Please deliver 485 units of product P_30. Regards, Store S_1.
