Order from Day_194. Please deliver 304 units of product P_1. Regards, Store S_9.
Order from Day_194. Please deliver 415 units of product P_2. Regards, Store S_9.
Order from Day_194. Please deliver 154 units of product P_4. Regards, Store S_9.
Order from Day_194. Please deliver 273 units of product P_6. Regards, Store S_9.
Order from Day_194. Please deliver 230 units of product P_7. Regards, Store S_9.
Order from Day_194. Please deliver 252 units of product P_8. Regards, Store S_9.
Order from Day_194. Please deliver 253 units of product P_10. Regards, Store S_9.
Order from Day_194. Please deliver 239 units of product P_12. Regards, Store S_9.
Order from Day_194. Please deliver 199 units of product P_13. Regards, Store S_9.
Order from Day_194. Please deliver 138 units of product P_14. Regards, Store S_9.
Order from Day_194. Please deliver 367 units of product P_15. Regards, Store S_9.
Order from Day_194. Please deliver 261 units of product P_16. Regards, Store S_9.
Order from Day_194. Please deliver 213 units of product P_17. Regards, Store S_9.
Order from Day_194. Please deliver 312 units of product P_19. Regards, Store S_9.
Order from Day_194. Please deliver 383 units of product P_21. Regards, Store S_9.
Order from Day_194. Please deliver 375 units of product P_22. Regards, Store S_9.
Order from Day_194. Please deliver 278 units of product P_23. Regards, Store S_9.
Order from Day_194. Please deliver 279 units of product P_24. Regards, Store S_9.
Order from Day_194. Please deliver 374 units of product P_25. Regards, Store S_9.
Order from Day_194. Please deliver 312 units of product P_29. Regards, Store S_9.
Order from Day_194. Please deliver 373 units of product P_30. Regards, Store S_9.
