Order from Day_287. Please deliver 375 units of product P_2. Regards, Store S_1.
Order from Day_287. Please deliver 617 units of product P_3. Regards, Store S_1.
Order from Day_287. Please deliver 487 units of product P_4. Regards, Store S_1.
Order from Day_287. Please deliver 371 units of product P_5. Regards, Store S_1.
Order from Day_287. Please deliver 529 units of product P_6. Regards, Store S_1.
Order from Day_287. Please deliver 562 units of product P_9. Regards, Store S_1.
Order from Day_287. Please deliver 514 units of product P_12. Regards, Store S_1.
Order from Day_287. Please deliver 432 units of product P_13. Regards, Store S_1.
Order from Day_287. Please deliver 467 units of product P_15. Regards, Store S_1.
Order from Day_287. Please deliver 577 units of product P_16. Regards, Store S_1.
Order from Day_287. Please deliver 398 units of product P_17. Regards, Store S_1.
Order from Day_287. Please deliver 431 units of product P_19. Regards, Store S_1.
Order from Day_287. Please deliver 548 units of product P_20. Regards, Store S_1.
Order from Day_287. Please deliver 512 units of product P_21. Regards, Store S_1.
Order from Day_287. Please deliver 499 units of product P_22. Regards, Store S_1.
Order from Day_287. Please deliver 512 units of product P_24. Regards, Store S_1.
Order from Day_287. Please deliver 549 units of product P_26. Regards, Store S_1.
Order from Day_287. Please deliver 517 units of product P_27. Regards, Store S_1.
Order from Day_287. Please deliver 583 units of product P_28. Regards, Store S_1.
