RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 459
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 374
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 393
RECEIVER: S_2 | ORDER_PRODUCT: P_7 | ORDER_QTY: 351
RECEIVER: S_2 | ORDER_PRODUCT: P_10 | ORDER_QTY: 298
RECEIVER: S_2 | ORDER_PRODUCT: P_11 | ORDER_QTY: 409
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 324
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 360
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 426
RECEIVER: S_2 | ORDER_PRODUCT: P_22 | ORDER_QTY: 339
RECEIVER: S_2 | ORDER_PRODUCT: P_25 | ORDER_QTY: 328
RECEIVER: S_2 | ORDER_PRODUCT: P_26 | ORDER_QTY: 326
RECEIVER: S_2 | ORDER_PRODUCT: P_27 | ORDER_QTY: 442
RECEIVER: S_2 | ORDER_PRODUCT: P_28 | ORDER_QTY: 358
