Order from Day_53. Please deliver 492 units of product P_1. Regards, Store S_1.
Order from Day_53. Please deliver 634 units of product P_3. Regards, Store S_1.
Order from Day_53. Please deliver 456 units of product P_4. Regards, Store S_1.
Order from Day_53. Please deliver 492 units of product P_7. Regards, Store S_1.
Order from Day_53. Please deliver 519 units of product P_9. Regards, Store S_1.
Order from Day_53. Please deliver 416 units of product P_11. Regards, Store S_1.
Order from Day_53. Please deliver 538 units of product P_12. Regards, Store S_1.
Order from Day_53. Please deliver 505 units of product P_14. Regards, Store S_1.
Order from Day_53. Please deliver 467 units of product P_15. Regards, Store S_1.
Order from Day_53. Please deliver 413 units of product P_17. Regards, Store S_1.
Order from Day_53. Please deliver 562 units of product P_21. Regards, Store S_1.
Order from Day_53. Please deliver 514 units of product P_22. Regards, Store S_1.
Order from Day_53. Please deliver 492 units of product P_24. Regards, Store S_1.
Order from Day_53. Please deliver 493 units of product P_25. Regards, Store S_1.
Order from Day_53. Please deliver 555 units of product P_26. Regards, Store S_1.
Order from Day_53. Please deliver 575 units of product P_27. Regards, Store S_1.
Order from Day_53. Please deliver 590 units of product P_28. Regards, Store S_1.
