Order from Day_278. Please deliver 514 units of product P_1. Regards, Store S_1.
Order from Day_278. Please deliver 405 units of product P_2. Regards, Store S_1.
Order from Day_278. Please deliver 639 units of product P_3. Regards, Store S_1.
Order from Day_278. Please deliver 523 units of product P_4. Regards, Store S_1.
Order from Day_278. Please deliver 391 units of product P_5. Regards, Store S_1.
Order from Day_278. Please deliver 556 units of product P_6. Regards, Store S_1.
Order from Day_278. Please deliver 505 units of product P_7. Regards, Store S_1.
Order from Day_278. Please deliver 492 units of product P_8. Regards, Store S_1.
Order from Day_278. Please deliver 592 units of product P_9. Regards, Store S_1.
Order from Day_278. Please deliver 510 units of product P_10. Regards, Store S_1.
Order from Day_278. Please deliver 475 units of product P_11. Regards, Store S_1.
Order from Day_278. Please deliver 552 units of product P_12. Regards, Store S_1.
Order from Day_278. Please deliver 459 units of product P_13. Regards, Store S_1.
Order from Day_278. Please deliver 516 units of product P_14. Regards, Store S_1.
Order from Day_278. Please deliver 497 units of product P_15. Regards, Store S_1.
Order from Day_278. Please deliver 634 units of product P_16. Regards, Store S_1.
Order from Day_278. Please deliver 455 units of product P_17. Regards, Store S_1.
Order from Day_278. Please deliver 430 units of product P_18. Regards, Store S_1.
Order from Day_278. Please deliver 446 units of product P_19. Regards, Store S_1.
Order from Day_278. Please deliver 589 units of product P_20. Regards, Store S_1.
Order from Day_278. Please deliver 569 units of product P_21. Regards, Store S_1.
Order from Day_278. Please deliver 529 units of product P_22. Regards, Store S_1.
Order from Day_278. Please deliver 555 units of product P_23. Regards, Store S_1.
Order from Day_278. Please deliver 534 units of product P_24. Regards, Store S_1.
Order from Day_278. Please deliver 562 units of product P_25. Regards, Store S_1.
Order from Day_278. Please deliver 568 units of product P_26. Regards, Store S_1.
Order from Day_278. Please deliver 597 units of product P_27. Regards, Store S_1.
Order from Day_278. Please deliver 602 units of product P_28. Regards, Store S_1.
Order from Day_278. Please deliver 496 units of product P_29. Regards, Store S_1.
Order from Day_278. Please deliver 503 units of product P_30. Regards, Store S_1.
