RECEIVER: S_2 | ORDER_PRODUCT: P_1 | ORDER_QTY: 365
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 382
RECEIVER: S_2 | ORDER_PRODUCT: P_5 | ORDER_QTY: 358
RECEIVER: S_2 | ORDER_PRODUCT: P_9 | ORDER_QTY: 257
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 332
RECEIVER: S_2 | ORDER_PRODUCT: P_15 | ORDER_QTY: 357
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 320
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 365
RECEIVER: S_2 | ORDER_PRODUCT: P_23 | ORDER_QTY: 364
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 398
RECEIVER: S_2 | ORDER_PRODUCT: P_26 | ORDER_QTY: 346
RECEIVER: S_2 | ORDER_PRODUCT: P_30 | ORDER_QTY: 266
