Order from Day_270. Please deliver 469 units of product P_1. Regards, Store S_8.
Order from Day_270. Please deliver 366 units of product P_2. Regards, Store S_8.
Order from Day_270. Please deliver 371 units of product P_3. Regards, Store S_8.
Order from Day_270. Please deliver 388 units of product P_4. Regards, Store S_8.
Order from Day_270. Please deliver 351 units of product P_5. Regards, Store S_8.
Order from Day_270. Please deliver 441 units of product P_6. Regards, Store S_8.
Order from Day_270. Please deliver 403 units of product P_7. Regards, Store S_8.
Order from Day_270. Please deliver 317 units of product P_10. Regards, Store S_8.
Order from Day_270. Please deliver 417 units of product P_11. Regards, Store S_8.
Order from Day_270. Please deliver 401 units of product P_12. Regards, Store S_8.
Order from Day_270. Please deliver 364 units of product P_13. Regards, Store S_8.
Order from Day_270. Please deliver 451 units of product P_14. Regards, Store S_8.
Order from Day_270. Please deliver 431 units of product P_15. Regards, Store S_8.
Order from Day_270. Please deliver 432 units of product P_16. Regards, Store S_8.
Order from Day_270. Please deliver 472 units of product P_17. Regards, Store S_8.
Order from Day_270. Please deliver 542 units of product P_18. Regards, Store S_8.
Order from Day_270. Please deliver 497 units of product P_19. Regards, Store S_8.
Order from Day_270. Please deliver 454 units of product P_20. Regards, Store S_8.
Order from Day_270. Please deliver 416 units of product P_21. Regards, Store S_8.
Order from Day_270. Please deliver 448 units of product P_22. Regards, Store S_8.
Order from Day_270. Please deliver 452 units of product P_23. Regards, Store S_8.
Order from Day_270. Please deliver 401 units of product P_24. Regards, Store S_8.
Order from Day_270. Please deliver 524 units of product P_27. Regards, Store S_8.
Order from Day_270. Please deliver 497 units of product P_28. Regards, Store S_8.
Order from Day_270. Please deliver 537 units of product P_29. Regards, Store S_8.
Order from Day_270. Please deliver 227 units of product P_30. Regards, Store S_8.
