Order from Day_201. Please deliver 438 units of product P_1. Regards, Store S_1.
Order from Day_201. Please deliver 308 units of product P_2. Regards, Store S_1.
Order from Day_201. Please deliver 281 units of product P_5. Regards, Store S_1.
Order from Day_201. Please deliver 331 units of product P_7. Regards, Store S_1.
Order from Day_201. Please deliver 442 units of product P_8. Regards, Store S_1.
Order from Day_201. Please deliver 400 units of product P_9. Regards, Store S_1.
Order from Day_201. Please deliver 453 units of product P_12. Regards, Store S_1.
Order from Day_201. Please deliver 469 units of product P_16. Regards, Store S_1.
Order from Day_201. Please deliver 354 units of product P_18. Regards, Store S_1.
Order from Day_201. Please deliver 459 units of product P_20. Regards, Store S_1.
Order from Day_201. Please deliver 405 units of product P_22. Regards, Store S_1.
Order from Day_201. Please deliver 468 units of product P_23. Regards, Store S_1.
Order from Day_201. Please deliver 361 units of product P_25. Regards, Store S_1.
Order from Day_201. Please deliver 464 units of product P_28. Regards, Store S_1.
