RECEIVER: S_4 | ORDER_PRODUCT: P_1 | ORDER_QTY: 545
RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 384
RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 574
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 412
RECEIVER: S_4 | ORDER_PRODUCT: P_6 | ORDER_QTY: 336
RECEIVER: S_4 | ORDER_PRODUCT: P_7 | ORDER_QTY: 406
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 587
RECEIVER: S_4 | ORDER_PRODUCT: P_9 | ORDER_QTY: 318
RECEIVER: S_4 | ORDER_PRODUCT: P_10 | ORDER_QTY: 464
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 389
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 419
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 474
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 435
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 469
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 573
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 444
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 446
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 483
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 452
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 514
RECEIVER: S_4 | ORDER_PRODUCT: P_23 | ORDER_QTY: 476
RECEIVER: S_4 | ORDER_PRODUCT: P_24 | ORDER_QTY: 470
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 541
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 421
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 520
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 473
RECEIVER: S_4 | ORDER_PRODUCT: P_29 | ORDER_QTY: 423
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 405
