Order from Day_7. Please deliver 537 units of product P_1. Regards, Store S_1.
Order from Day_7. Please deliver 402 units of product P_2. Regards, Store S_1.
Order from Day_7. Please deliver 640 units of product P_3. Regards, Store S_1.
Order from Day_7. Please deliver 569 units of product P_4. Regards, Store S_1.
Order from Day_7. Please deliver 441 units of product P_5. Regards, Store S_1.
Order from Day_7. Please deliver 622 units of product P_6. Regards, Store S_1.
Order from Day_7. Please deliver 563 units of product P_7. Regards, Store S_1.
Order from Day_7. Please deliver 541 units of product P_8. Regards, Store S_1.
Order from Day_7. Please deliver 697 units of product P_9. Regards, Store S_1.
Order from Day_7. Please deliver 588 units of product P_10. Regards, Store S_1.
Order from Day_7. Please deliver 461 units of product P_11. Regards, Store S_1.
Order from Day_7. Please deliver 570 units of product P_12. Regards, Store S_1.
Order from Day_7. Please deliver 524 units of product P_13. Regards, Store S_1.
Order from Day_7. Please deliver 486 units of product P_14. Regards, Store S_1.
Order from Day_7. Please deliver 566 units of product P_15. Regards, Store S_1.
Order from Day_7. Please deliver 662 units of product P_16. Regards, Store S_1.
Order from Day_7. Please deliver 488 units of product P_17. Regards, Store S_1.
Order from Day_7. Please deliver 475 units of product P_18. Regards, Store S_1.
Order from Day_7. Please deliver 540 units of product P_19. Regards, Store S_1.
Order from Day_7. Please deliver 632 units of product P_20. Regards, Store S_1.
Order from Day_7. Please deliver 560 units of product P_21. Regards, Store S_1.
Order from Day_7. Please deliver 557 units of product P_22. Regards, Store S_1.
Order from Day_7. Please deliver 657 units of product P_23. Regards, Store S_1.
Order from Day_7. Please deliver 639 units of product P_24. Regards, Store S_1.
Order from Day_7. Please deliver 598 units of product P_25. Regards, Store S_1.
Order from Day_7. Please deliver 578 units of product P_26. Regards, Store S_1.
Order from Day_7. Please deliver 590 units of product P_27. Regards, Store S_1.
Order from Day_7. Please deliver 646 units of product P_28. Regards, Store S_1.
Order from Day_7. Please deliver 510 units of product P_29. Regards, Store S_1.
Order from Day_7. Please deliver 587 units of product P_30. Regards, Store S_1.
