Order from Day_55. Please deliver 510 units of product P_1. Regards, Store S_1.
Order from Day_55. Please deliver 638 units of product P_3. Regards, Store S_1.
Order from Day_55. Please deliver 483 units of product P_4. Regards, Store S_1.
Order from Day_55. Please deliver 562 units of product P_6. Regards, Store S_1.
Order from Day_55. Please deliver 497 units of product P_7. Regards, Store S_1.
Order from Day_55. Please deliver 465 units of product P_8. Regards, Store S_1.
Order from Day_55. Please deliver 555 units of product P_9. Regards, Store S_1.
Order from Day_55. Please deliver 432 units of product P_11. Regards, Store S_1.
Order from Day_55. Please deliver 541 units of product P_12. Regards, Store S_1.
Order from Day_55. Please deliver 569 units of product P_16. Regards, Store S_1.
Order from Day_55. Please deliver 418 units of product P_17. Regards, Store S_1.
Order from Day_55. Please deliver 400 units of product P_18. Regards, Store S_1.
Order from Day_55. Please deliver 408 units of product P_19. Regards, Store S_1.
Order from Day_55. Please deliver 531 units of product P_20. Regards, Store S_1.
Order from Day_55. Please deliver 566 units of product P_21. Regards, Store S_1.
Order from Day_55. Please deliver 523 units of product P_22. Regards, Store S_1.
Order from Day_55. Please deliver 558 units of product P_23. Regards, Store S_1.
Order from Day_55. Please deliver 496 units of product P_24. Regards, Store S_1.
Order from Day_55. Please deliver 517 units of product P_25. Regards, Store S_1.
Order from Day_55. Please deliver 555 units of product P_26. Regards, Store S_1.
Order from Day_55. Please deliver 583 units of product P_27. Regards, Store S_1.
Order from Day_55. Please deliver 599 units of product P_28. Regards, Store S_1.
Order from Day_55. Please deliver 487 units of product P_30. Regards, Store S_1.
