Order from Day_161. Please deliver 476 units of product P_1. Regards, Store S_1.
Order from Day_161. Please deliver 534 units of product P_3. Regards, Store S_1.
Order from Day_161. Please deliver 414 units of product P_4. Regards, Store S_1.
Order from Day_161. Please deliver 473 units of product P_6. Regards, Store S_1.
Order from Day_161. Please deliver 416 units of product P_7. Regards, Store S_1.
Order from Day_161. Please deliver 433 units of product P_8. Regards, Store S_1.
Order from Day_161. Please deliver 495 units of product P_9. Regards, Store S_1.
Order from Day_161. Please deliver 393 units of product P_11. Regards, Store S_1.
Order from Day_161. Please deliver 500 units of product P_12. Regards, Store S_1.
Order from Day_161. Please deliver 373 units of product P_13. Regards, Store S_1.
Order from Day_161. Please deliver 422 units of product P_15. Regards, Store S_1.
Order from Day_161. Please deliver 536 units of product P_16. Regards, Store S_1.
Order from Day_161. Please deliver 389 units of product P_17. Regards, Store S_1.
Order from Day_161. Please deliver 395 units of product P_18. Regards, Store S_1.
Order from Day_161. Please deliver 410 units of product P_19. Regards, Store S_1.
Order from Day_161. Please deliver 516 units of product P_20. Regards, Store S_1.
Order from Day_161. Please deliver 486 units of product P_21. Regards, Store S_1.
Order from Day_161. Please deliver 450 units of product P_22. Regards, Store S_1.
Order from Day_161. Please deliver 466 units of product P_23. Regards, Store S_1.
Order from Day_161. Please deliver 431 units of product P_24. Regards, Store S_1.
Order from Day_161. Please deliver 451 units of product P_25. Regards, Store S_1.
Order from Day_161. Please deliver 473 units of product P_26. Regards, Store S_1.
Order from Day_161. Please deliver 491 units of product P_27. Regards, Store S_1.
Order from Day_161. Please deliver 546 units of product P_28. Regards, Store S_1.
Order from Day_161. Please deliver 422 units of product P_30. Regards, Store S_1.
