RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 335
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 341
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 347
RECEIVER: S_5 | ORDER_PRODUCT: P_5 | ORDER_QTY: 242
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 346
RECEIVER: S_5 | ORDER_PRODUCT: P_7 | ORDER_QTY: 189
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 380
RECEIVER: S_5 | ORDER_PRODUCT: P_9 | ORDER_QTY: 260
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 199
RECEIVER: S_5 | ORDER_PRODUCT: P_11 | ORDER_QTY: 306
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 349
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 209
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 396
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 320
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 314
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 444
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 389
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 380
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 408
RECEIVER: S_5 | ORDER_PRODUCT: P_30 | ORDER_QTY: 362
