RECEIVER: S_4 | ORDER_PRODUCT: P_1 | ORDER_QTY: 502
RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 590
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 368
RECEIVER: S_4 | ORDER_PRODUCT: P_7 | ORDER_QTY: 359
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 592
RECEIVER: S_4 | ORDER_PRODUCT: P_10 | ORDER_QTY: 468
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 349
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 391
RECEIVER: S_4 | ORDER_PRODUCT: P_13 | ORDER_QTY: 436
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 475
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 427
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 460
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 599
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 454
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 432
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 480
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 471
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 499
RECEIVER: S_4 | ORDER_PRODUCT: P_24 | ORDER_QTY: 432
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 534
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 522
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 497
