Order from Day_338. Please deliver 548 units of product P_1. Regards, Store S_1.
Order from Day_338. Please deliver 398 units of product P_2. Regards, Store S_1.
Order from Day_338. Please deliver 638 units of product P_3. Regards, Store S_1.
Order from Day_338. Please deliver 389 units of product P_5. Regards, Store S_1.
Order from Day_338. Please deliver 553 units of product P_6. Regards, Store S_1.
Order from Day_338. Please deliver 521 units of product P_7. Regards, Store S_1.
Order from Day_338. Please deliver 588 units of product P_9. Regards, Store S_1.
Order from Day_338. Please deliver 491 units of product P_11. Regards, Store S_1.
Order from Day_338. Please deliver 539 units of product P_12. Regards, Store S_1.
Order from Day_338. Please deliver 440 units of product P_13. Regards, Store S_1.
Order from Day_338. Please deliver 511 units of product P_14. Regards, Store S_1.
Order from Day_338. Please deliver 492 units of product P_15. Regards, Store S_1.
Order from Day_338. Please deliver 600 units of product P_16. Regards, Store S_1.
Order from Day_338. Please deliver 467 units of product P_17. Regards, Store S_1.
Order from Day_338. Please deliver 446 units of product P_18. Regards, Store S_1.
Order from Day_338. Please deliver 415 units of product P_19. Regards, Store S_1.
Order from Day_338. Please deliver 569 units of product P_20. Regards, Store S_1.
Order from Day_338. Please deliver 572 units of product P_21. Regards, Store S_1.
Order from Day_338. Please deliver 537 units of product P_22. Regards, Store S_1.
Order from Day_338. Please deliver 563 units of product P_23. Regards, Store S_1.
Order from Day_338. Please deliver 509 units of product P_24. Regards, Store S_1.
Order from Day_338. Please deliver 557 units of product P_25. Regards, Store S_1.
Order from Day_338. Please deliver 557 units of product P_26. Regards, Store S_1.
Order from Day_338. Please deliver 600 units of product P_27. Regards, Store S_1.
Order from Day_338. Please deliver 603 units of product P_28. Regards, Store S_1.
Order from Day_338. Please deliver 495 units of product P_29. Regards, Store S_1.
