Order from Day_347. Please deliver 334 units of product P_2. Regards, Store S_6.
Order from Day_347. Please deliver 386 units of product P_3. Regards, Store S_6.
Order from Day_347. Please deliver 226 units of product P_6. Regards, Store S_6.
Order from Day_347. Please deliver 433 units of product P_7. Regards, Store S_6.
Order from Day_347. Please deliver 274 units of product P_8. Regards, Store S_6.
Order from Day_347. Please deliver 244 units of product P_10. Regards, Store S_6.
Order from Day_347. Please deliver 343 units of product P_11. Regards, Store S_6.
Order from Day_347. Please deliver 241 units of product P_12. Regards, Store S_6.
Order from Day_347. Please deliver 349 units of product P_15. Regards, Store S_6.
Order from Day_347. Please deliver 437 units of product P_16. Regards, Store S_6.
Order from Day_347. Please deliver 342 units of product P_19. Regards, Store S_6.
Order from Day_347. Please deliver 201 units of product P_20. Regards, Store S_6.
Order from Day_347. Please deliver 476 units of product P_21. Regards, Store S_6.
Order from Day_347. Please deliver 397 units of product P_22. Regards, Store S_6.
Order from Day_347. Please deliver 355 units of product P_23. Regards, Store S_6.
Order from Day_347. Please deliver 487 units of product P_24. Regards, Store S_6.
Order from Day_347. Please deliver 359 units of product P_25. Regards, Store S_6.
Order from Day_347. Please deliver 389 units of product P_30. Regards, Store S_6.
